chicken_gene_id,gene_name,gene_id,chromosome,is_X,is_Y,CO_Mega_human,CO_Mega_chicken,exp_codon_score_human,exp_codon_score_chicken,normalized_score,log2_normalized_score
ENSGALG00010022044,PXMP4,PXMP4,20,0,0,-0.8033078431123162,-0.9409339378509548,0.5730338055289284,0.5208955661787211,1.100093459678861,0.1376260947386388
ENSGALG00010006649,GPR15,GPR15,3,0,0,-0.1713323112432281,-0.8350030222707968,0.8880222247095726,0.5605818646621389,1.5841080147050086,0.6636707110275688
ENSGALG00010016889,FUNDC2,FUNDC2,X,1,0,0.2489611105715568,-1.0713723177970191,1.1883510713176262,0.4758661311376919,2.4972381801506627,1.320333428368576
ENSGALG00010009700,SH3TC1,SH3TC1,4,0,0,-2.8400053852823746,-0.1932503634130462,0.13966037093475836,0.8746329690719105,0.15967883200533203,-2.6467550218693288
ENSGALG00010019600,MAP3K19,MAP3K19,2,0,0,-0.234801318545994,-0.4956695816529317,0.8498020219821193,0.7092324337129231,1.1981996050762884,0.26086826310693784
ENSGALG00010016943,PCNX4,PCNX4,14,0,0,1.1694169030143264,-0.2546462214762645,2.2492077187899455,0.8381926515618553,2.683401858270721,1.4240631244905908
ENSGALG00010003063,GGH,GGH,8,0,0,1.315659487226748,-0.6135047878082429,2.4891608960585483,0.6536069422538652,3.808345253303234,1.929164275034991
ENSGALG00010001172,TMEM200C,TMEM200C,18,0,0,-3.4949597890509683,-2.5771874792126948,0.08869768191925952,0.16756729704712486,0.5293257305112173,-0.9177723098382735
ENSGALG00010001484,BMX,BMX,X,1,0,-0.16016273633827,-0.5077141216866725,0.8949241175843817,0.7033359562106831,1.272399213607542,0.3475513853484025
ENSGALG00010008132,TDO2,TDO2,4,0,0,0.2295576818396778,-0.8834831613342111,1.1724754230216567,0.5420571380453464,2.1630107616506877,1.113040843173889
ENSGALG00010028867,REXO4,REXO4,9,0,0,-1.4996026912119262,-0.7010112437914394,0.35365077029527037,0.6151408781935056,0.5749102081036176,-0.7985914474204868
ENSGALG00010017666,PCARE,PCARE,2,0,0,-3.260143303076028,-1.6410703655553838,0.10437562177025889,0.32061851256243956,0.3255445886017952,-1.6190729375206443
ENSGALG00010002617,CLRN3,CLRN3,10,0,0,-0.0466309965350362,-1.0559798876942517,0.9681946339615419,0.48097043239249415,2.013002398391613,1.0093488911592154
ENSGALG00010025960,CMKLR2,CMKLR2,2,0,0,0.4882067532747776,-0.3433104570371534,1.4027002578432832,0.7882305345681249,1.7795558486094796,0.8315172103119308
ENSGALG00010003813,LRIT3,LRIT3,4,0,0,-0.3663660094832757,-0.7456869984767972,0.7757340267949676,0.5963838112501489,1.3007295170686508,0.3793209889935215
ENSGALG00010015094,CDK5RAP1,CDK5RAP1,20,0,0,-1.1200303142660744,-1.7969478653618665,0.4600841578084175,0.28778277224358373,1.5987202924676647,0.6769175510957921
ENSGALG00010021411,MCU,MCU,10,0,0,-0.1494312084591982,-0.97036587101276,0.9016058562945708,0.5103766136747395,1.766550096805885,0.8209346625535616
ENSGALG00010020383,BAAT,BAAT,9,0,0,-0.3278650007082735,-2.179164857305012,0.7967146448752958,0.22080353012627035,3.608251391722227,1.8512998565967382
ENSGALG00010010925,FBXO16,FBXO16,8,0,0,-0.2995780263794696,-1.2955833000842043,0.8124900066653837,0.40737142741451865,1.994469793382536,0.9960052737047347
ENSGALG00010008335,HNRNPUL1,HNRNPUL1,19,0,0,-1.6733697811587582,-2.352258888322797,0.3135201816053698,0.1958391506966693,1.60090656280967,0.6788891071640387
ENSGALG00010002700,LHFPL6,LHFPL6,13,0,0,-0.5223375005245217,-1.557384979502355,0.6962428439453971,0.33976638258359915,2.049181083340661,1.0350474789778334
ENSGALG00010025640,SLC38A11,SLC38A11,2,0,0,1.397511694740043,0.4602649946614007,2.6344680709529253,1.3757945012826294,1.9148703301960115,0.9372467000786425
ENSGALG00010015621,IDNK,IDNK,9,0,0,-0.2005849518418081,-1.043810597802315,0.8701976633974902,0.4850446293958618,1.7940568983958207,0.8432256459605069
ENSGALG00010020109,WDFY4,WDFY4,10,0,0,-1.56711369804753,-1.04929744337368,0.3374828983805219,0.4832034152301951,0.6984282141709349,-0.5178162546738501
ENSGALG00010006283,DNAJC25,DNAJC25,9,0,0,-0.4442701645087243,-0.3002046947561932,0.7349560246729663,0.8121371592430326,0.9049653944636588,-0.14406546975253123
ENSGALG00010028517,RNF208,RNF208,9,0,0,-2.466932084288388,-2.5572754099345203,0.18087537534732817,0.16989609404268602,1.0646235063054694,0.09034332564613205
ENSGALG00010023533,FKBP7,FKBP7,2,0,0,0.9174607638188236,-0.5883013887843325,1.8887879776869159,0.6651255567831836,2.839746508646967,1.5057621526031562
ENSGALG00010009200,ADGRA3,ADGRA3,4,0,0,0.0184884177637876,-0.2404103231710835,1.012897661151136,0.8465045200896235,1.196564976456234,0.25889874093487136
ENSGALG00010029408,KIF12,KIF12,9,0,0,-3.166390737302354,-2.8349216052915303,0.11138364092784557,0.14015337535088412,0.794726781634681,-0.3314691320108239
ENSGALG00010008103,RBPMS,RBPMS,8,0,0,-0.8716457599820515,-1.877116365388728,0.546523046602409,0.27222729554641495,2.0075982663877525,1.0054706054066762
ENSGALG00010021332,OIT3,OIT3,10,0,0,-1.406639047096098,-1.8772054142467152,0.37718937769312,0.2722104931169561,1.3856533353071712,0.47056636715061717
ENSGALG00010011133,CDC37L1,CDC37L1,9,0,0,0.2565592750919823,-0.7899846604428797,1.1946262060609227,0.5783502412698217,2.065575702774862,1.046543935534862
ENSGALG00010013940,UPF3A,UPF3A,13,0,0,-1.7271021967628233,-1.1340068428983352,0.30205806308237587,0.4556484791108829,0.6629190635548451,-0.593095353864488
ENSGALG00010027078,PDE12,PDE12,3,0,0,-0.995326943139636,-2.0109445624209776,0.5016221838964255,0.2481106274868905,2.0217682288636745,1.0156176192813415
ENSGALG00010007603,ALG2,ALG2,9,0,0,-0.7008931898717563,-0.8752886498925407,0.6151912164569944,0.545144784564328,1.128491428105006,0.17439546002078446
ENSGALG00010002763,SEPTIN11,SEPTIN11,4,0,0,-0.2792386827726947,-1.2401755644804613,0.8240257449683094,0.4233211382402813,1.9465735833408446,0.9609368817077666
ENSGALG00010024020,MAIP1,MAIP1,2,0,0,-0.6367113149759618,-0.422082351332016,0.6431774294217714,0.7463465877799297,0.8617677630642842,-0.21462896364394582
ENSGALG00010027668,RANBP3,RANBP3,19,0,0,-2.6637155316233763,-1.5792095189591633,0.15781261819434408,0.33466520813180334,0.4715537031031673,-1.084506012664213
ENSGALG00010017733,TRIM62,TRIM62,1,0,0,-2.4017571834822533,-2.6852061276262096,0.18923394594947107,0.1554792407015481,1.2171010425289972,0.2834489441439562
ENSGALG00010024506,RAB8B,RAB8B,15,0,0,1.0495606489956213,-0.1349523576915781,2.069899395064307,0.9106999072584417,2.272866592569997,1.1845130066871994
ENSGALG00010002454,NEK5,NEK5,13,0,0,0.094142041612903,-0.9067217295677727,1.067430427522926,0.5333957631309542,2.001197799654927,1.0008637711806758
ENSGALG00010028869,ADAMTS13,ADAMTS13,9,0,0,-2.571656527496652,-1.3774575537960323,0.16821094345478316,0.38489649701706796,0.43702903185248776,-1.1941989737006198
ENSGALG00010020460,MAPK8,MAPK8,10,0,0,0.7607184039174708,0.0363827039754476,1.6943341247206996,1.0255392467912774,1.6521397206610646,0.7243356999420232
ENSGALG00010018051,GNPNAT1,GNPNAT1,14,0,0,1.4841757217641014,-0.3180351175129176,2.7975728920287684,0.8021616402129925,3.487542599626115,1.8022108392770189
ENSGALG00010005784,RASL11A,RASL11A,13,0,0,-1.6478975160500742,-3.10704692933532,0.3191048594820148,0.11606083114153465,2.749462125537173,1.4591494132852456
ENSGALG00010013732,FNTA,FNTA,8,0,0,0.3290587912177951,-0.6710249505716788,1.2561935712030832,0.6280603285397276,2.0001160941398695,1.0000837417894737
ENSGALG00010001128,ERICH6,ERICH6,3,0,0,-0.7356695640682016,-1.6217409705710415,0.6005392459417408,0.3249431024544133,1.8481366165511737,0.88607140650284
ENSGALG00010022246,RHOV,RHOV,15,0,0,-1.926931448132699,-2.0966904794456505,0.2629879407793921,0.23379395298371114,1.12487058550105,0.16975903131295156
ENSGALG00010018073,TUNAR,TUNAR,14,0,0,0.7037583382877131,0.4335411063883042,1.6287422773372582,1.3505444339357475,1.2059894042810486,0.27021723189940894
ENSGALG00010016775,C14orf39,C14orf39,14,0,0,0.97051364392056,-0.6004304367377158,1.9595381269913166,0.6595571431894839,2.970990682498547,1.5709440806582757
ENSGALG00010001126,MINDY4B,MINDY4B,3,0,0,-0.3065796886873002,-2.0707092679182275,0.8085563973761087,0.23804244263347898,3.396690054223091,1.7641295792309273
ENSGALG00010016609,SOX2,SOX2,3,0,0,-2.219982105234536,-1.0599329380902074,0.2146440214743128,0.4796543552889392,0.447497284466464,-1.1600491671443287
ENSGALG00010010655,C1QTNF7,C1QTNF7,4,0,0,-0.473442587610366,-0.1873086733992506,0.7202438852895465,0.8782425427890294,0.8200967844284479,-0.2861339142111153
ENSGALG00010021561,TGIF2,TGIF2,20,0,0,-2.5058714940067546,-2.500147917942252,0.17605870984286717,0.1767585715048268,0.9960405786491632,-0.005723576064502389
ENSGALG00010016832,DYNC1H1,DYNC1H1,14,0,0,-0.5462934782682893,-0.6613148114543528,0.6847771759516168,0.6323017811255036,1.0829910596372296,0.11502133318606338
ENSGALG00010011482,DMRT2,DMRT2,9,0,0,-1.72528815397858,-1.568105250503396,0.3024381093652605,0.33725102884562386,0.8967744602602861,-0.1571829034751841
ENSGALG00010011359,RNF19A,RNF19A,8,0,0,0.0144057632105827,-0.7288388393209578,1.010035333751104,0.603389359556759,1.6739362697629625,0.7432446025315406
ENSGALG00010016410,TRAK1,TRAK1,3,0,0,-2.206639178205535,-1.6291662294858658,0.21663838915152717,0.32327498259766013,0.6701365735472016,-0.5774729487196689
ENSGALG00010003560,ADGRL3,ADGRL3,4,0,0,0.0667511563595706,-1.1233817265098636,1.0473554581322377,0.4590166126575358,2.281737586943615,1.1901328828694342
ENSGALG00010022558,NYAP2,NYAP2,2,0,0,-2.284559224364651,-1.637959872479093,0.20524810051425454,0.3213105212632122,0.6387842505353839,-0.6465993518855582
ENSGALG00010018831,WBP1L,WBP1L,10,0,0,-2.814607853664757,-2.631732933058026,0.14214075241066926,0.16135017715404582,0.8809457474283604,-0.18287492060673113
ENSGALG00010011904,KIF24,KIF24,9,0,0,-1.2057770455175447,-1.1830611971572962,0.43353577531677395,0.4404160048206005,0.984377884934883,-0.022715848360248588
ENSGALG00010008323,AKT3,AKT3,1,0,0,1.0502771401911826,0.2092238238261078,2.0709276324819563,1.1560660480287788,1.7913575405255766,0.8410533163650746
ENSGALG00010016580,MARS2,MARS2,2,0,0,-1.3194030330944455,-1.5667574987813937,0.40070070881023,0.33756623269479435,1.1870284110215426,0.24735446568694824
ENSGALG00010011772,GRHL2,GRHL2,8,0,0,-0.7056144252643737,-0.7193944819680385,0.6131812869852296,0.6073523024374392,1.0095973696393301,0.013780056703664584
ENSGALG00010014934,MAMDC2,MAMDC2,9,0,0,-0.2045673247862112,-0.3979059316576483,0.8677989076206721,0.7589591114412227,1.1434066664971825,0.19333860687143714
ENSGALG00010024657,DPY19L3,DPY19L3,19,0,0,0.7907414684799026,0.2550800005170833,1.7299633432782113,1.193401917878642,1.44960663910558,0.5356614679628193
ENSGALG00010021966,ADGRA1,ADGRA1,10,0,0,-2.8041003286857045,-0.6585039135599849,0.14317977981487062,0.6335349373158417,0.2260013953160881,-2.1455964151257194
ENSGALG00010001707,DMBT1,DMBT1,10,0,0,-1.4886650057420532,-1.320097762512596,0.35634213669158504,0.4005077979409263,0.889725839355928,-0.16856724322945718
ENSGALG00010013464,ABCB7,ABCB7,X,1,0,0.9108047672765718,-0.1869716974610036,1.8800939640646608,0.8784477013026942,2.1402457554121606,1.0977764647375754
ENSGALG00010016468,TTC39B,TTC39B,9,0,0,0.1005758723551935,-0.3031362030819515,1.0722013616348847,0.8104885990315931,1.322907395509323,0.40371207543714505
ENSGALG00010021230,C1orf174,C1orf174,1,0,0,-1.5673220276002002,-1.8676556475638324,0.3374341683418199,0.2740183384002176,1.2314291456252109,0.30033361996363217
ENSGALG00010007900,FHOD3,FHOD3,18,0,0,-1.8986698757981824,-1.8936189237621128,0.2681905157872126,0.2691311106162636,0.9965050683776497,-0.0050509520360693715
ENSGALG00010001535,RAP2B,RAP2B,3,0,0,-1.6551079703087836,-2.5422799033373744,0.31751398221652016,0.17167121929167029,1.8495469626569279,0.8871719330285907
ENSGALG00010021660,RNF223,RNF223,1,0,0,-2.9937854276011304,-2.6950037442723995,0.1255396130548783,0.15442692885121803,0.8129386110878946,-0.29878168332873084
ENSGALG00010017022,CCR4,CCR4,3,0,0,0.389815254564013,0.1290774230165748,1.3102256111550887,1.0935941442363593,1.1980912828222943,0.2607378315474381
ENSGALG00010028614,GIPC3,GIPC3,19,0,0,-2.4432572519771583,-2.334259456181144,0.18386805415560037,0.1982977954534561,0.9272319630944024,-0.10899779579601464
ENSGALG00010019789,ARNT2,ARNT2,15,0,0,-1.363792146558902,-1.3712659009380233,0.38855961131878847,0.3865519173632887,1.0051938533100404,0.007473754379121387
ENSGALG00010006091,RTKN,RTKN,2,0,0,-2.389377784001047,-2.3025399883907918,0.19086470088627525,0.20270590361088486,0.9415843223424808,-0.08683779561025488
ENSGALG00010005743,ETNPPL,ETNPPL,4,0,0,0.3663715545279817,-0.1152800870404335,1.289106586791247,0.923203061263823,1.3963413260637576,0.48165164156841545
ENSGALG00010024538,BRDT,BRDT,1,0,0,0.6345245192540983,-0.6883618638382664,1.552426020001475,0.6205580748242076,2.501661138550567,1.3228863830923647
ENSGALG00010009809,SMDT1,SMDT1,22,0,0,-0.6870718785507623,-1.7224344137898775,0.6211131947620911,0.3030369427559404,2.049628633108019,1.0353625352391151
ENSGALG00010013191,ABRA,ABRA,8,0,0,-1.796092149348489,-1.4591844170963697,0.28795351752731746,0.3636986769934067,0.7917364998623232,-0.33690773225211906
ENSGALG00010009655,FAM83A,FAM83A,8,0,0,-2.992768445102417,-1.6221796919545186,0.12562813945537435,0.32484430277079696,0.3867333931480855,-1.3705887531478986
ENSGALG00010012052,KLF10,KLF10,8,0,0,-1.1033366432657823,-1.7190715927972962,0.4654387902052999,0.303744124498845,1.5323384146878196,0.6157349495315138
ENSGALG00010020999,IFIH1,IFIH1,2,0,0,0.657251410789149,-0.7735276819464062,1.5770751526637776,0.584985316639852,2.695922628831911,1.430779092735555
ENSGALG00010016083,CDH22,CDH22,20,0,0,-2.6285897647075807,-2.359746762766994,0.16170209049428247,0.19482533973712726,0.8299849019252982,-0.26884300194058686
ENSGALG00010019265,RUFY4,RUFY4,2,0,0,-2.623292949429178,-3.315443917489338,0.1622968664687643,0.10045046046474328,1.61569061722448,0.6921509680601599
ENSGALG00010018142,DDHD1,DDHD1,14,0,0,-0.7407599145580619,-1.625552524092274,0.5984240597984269,0.3240857463656145,1.8464991642160038,0.8847926095342118
ENSGALG00010028232,TMEM250,TMEM250,9,0,0,-0.6192085925593194,-1.2015802054931226,0.6510279588777079,0.43479877911848286,1.497308617557784,0.5823716129338032
ENSGALG00010024744,KLF13,KLF13,15,0,0,-3.7269056504726814,-1.163101371859988,0.07552480422973618,0.44655154785308643,0.16912897199179236,-2.563804278612693
ENSGALG00010024878,RHPN2,RHPN2,19,0,0,-1.4060019060742643,-0.6005996840212615,0.3773559935708446,0.6594797729177478,0.5722025285192629,-0.8054022220530027
ENSGALG00010010397,PICK1,PICK1,22,0,0,-1.3198388350114136,-0.5275508772750497,0.4005796854756699,0.6937314151972919,0.5774276278979641,-0.7922879577363641
ENSGALG00010014914,PTAR1,PTAR1,9,0,0,-0.7076820362718195,-1.4005737153591238,0.6123031302836779,0.3787784831433021,1.616520360930922,0.6928916790873042
ENSGALG00010007898,GAB1,GAB1,4,0,0,-0.8203833328324528,-1.5025377104150253,0.5662914555778343,0.352932034413341,1.6045340189057893,0.6821543775825724
ENSGALG00010024889,SLC2A4RG,SLC2A4RG,20,0,0,-3.3724811272293955,-3.0590989816849703,0.09655661247991396,0.11998292545382827,0.8047529439267656,-0.31338214554442523
ENSGALG00010020323,ARHGAP25,ARHGAP25,2,0,0,-1.1729887640785035,-2.318486970490932,0.4435016066184676,0.2004776105078795,2.2122251232689965,1.1454982064124286
ENSGALG00010003775,NCOA2,NCOA2,8,0,0,-1.1906794949547097,-1.7482212226844007,0.43809647299546867,0.29766856437957273,1.471759283378103,0.5575417277296912
ENSGALG00010007283,STOX2,STOX2,4,0,0,-2.311160350098074,-1.7545821515755795,0.2014983108533311,0.29635901490344674,0.6799128783680797,-0.5565781985224946
ENSGALG00010010958,LCORL,LCORL,4,0,0,0.3610241835769319,-1.110458555503642,1.2843373378708685,0.46314679798004543,2.7730675100688136,1.4714827390805738
ENSGALG00010027711,WNK2,WNK2,9,0,0,-3.159133613470852,-1.4269815906287384,0.11194534059779315,0.3719081862769761,0.30100262572446473,-1.732152022842114
ENSGALG00010018971,POLR1B,POLR1B,2,0,0,0.3699875667847951,-0.7370708850166469,1.2923416931266734,0.5999562123642023,2.1540600238708083,1.107058451801442
ENSGALG00010022238,COMTD1,COMTD1,10,0,0,-2.6377345391054625,-0.3637575193121532,0.1606803552067537,0.7771378751048367,0.20675913548169012,-2.273977019793309
ENSGALG00010022312,ZNF592,ZNF592,15,0,0,-2.7260137405060707,-1.6490126219825427,0.15114301995701598,0.31885830825065414,0.4740131150611344,-1.0770011185235278
ENSGALG00010018226,JAG1,JAG1,20,0,0,-1.3940125257764535,-1.0785009666054743,0.38050504157210224,0.47352057976209927,0.8035660071274435,-0.3155115591709791
ENSGALG00010026403,GUCD1,GUCD1,22,0,0,-2.204846171622229,-1.6426248056968291,0.21690779850227035,0.3202732463240032,0.6772585627799719,-0.5622213659254001
ENSGALG00010001465,TACC2,TACC2,10,0,0,-2.3578491668894337,-1.779444365444785,0.195081764687081,0.29129556357714237,0.6697038646639686,-0.5784048014446487
ENSGALG00010022311,DLL4,DLL4,15,0,0,-2.153720688408761,-1.5607541202194346,0.22473228652029284,0.3389738483873908,0.6629782432757502,-0.5929665681893262
ENSGALG00010027831,ATCAY,ATCAY,19,0,0,-2.314399751611792,-2.081285354293626,0.2010463777390081,0.23630378544288252,0.8507962636409117,-0.23311439731816594
ENSGALG00010007867,ZNF516,ZNF516,18,0,0,-3.1146879482743035,-1.836170143844378,0.1154477572336594,0.28006427229759506,0.4122187963732308,-1.2785178044299255
ENSGALG00010022573,AP4E1,AP4E1,15,0,0,0.903034605504903,-0.9561844808025076,1.8699952499952663,0.5154182474417588,3.628112235600607,1.8592190863074105
ENSGALG00010024003,ERICH3,ERICH3,1,0,0,-0.9074910262217556,-1.4453031433502952,0.5331114132304107,0.36721498991232526,1.4517692029884024,0.5378121171285394
ENSGALG00010001160,TRMT10B,TRMT10B,9,0,0,-0.3206396636992945,-1.6060959854023578,0.8007147770826347,0.3284860512227239,2.4375914109659558,1.2854563217030632
ENSGALG00010001364,SMCHD1,SMCHD1,18,0,0,1.1032043662506457,-0.01483638649073,2.148313242912181,0.9897688980018801,2.170520054983684,1.1180407527413758
ENSGALG00010020006,PLB1,PLB1,2,0,0,-1.3208903915890762,-0.8870015751030053,0.40028781594406376,0.540736791376842,0.7402636963629524,-0.43388881648607086
ENSGALG00010016902,MRNIP,MRNIP,5,0,0,-2.256020754815422,-2.0431471478237118,0.20934861013665346,0.24263386871479145,0.8628169317233128,-0.21287360699171048
ENSGALG00010017201,AP5M1,AP5M1,14,0,0,0.8185702478965524,-1.0206772761829137,1.7636572913321176,0.4928849120803726,3.578233474195951,1.8392475240794661
ENSGALG00010029147,RABL6,RABL6,9,0,0,-2.801902898132296,-1.6294103003401097,0.14339802923485886,0.3232202965239608,0.4436541602647424,-1.1724925977921865
ENSGALG00010025849,OBSCN,OBSCN,1,0,0,-2.7345573096479985,-1.4106424757550724,0.15025060345099608,0.376144141181442,0.3994495380921516,-1.3239148338929263
ENSGALG00010024045,PSTPIP1,PSTPIP1,15,0,0,-2.393325000131771,-0.8178411631073966,0.19034320846145925,0.5672901961739535,0.3355305798429355,-1.5754838370243744
ENSGALG00010002693,MSC,MSC,8,0,0,-2.8294152992504653,-2.6013367141574864,0.14068931811723204,0.16478573757295426,0.8537712073227562,-0.2280785850929791
ENSGALG00010007962,ADCY8,ADCY8,8,0,0,-1.1178055255065438,-1.1489538736121956,0.460794203716783,0.4509521069708052,1.0218251485996825,0.031148348105651716
ENSGALG00010006506,ZNF827,ZNF827,4,0,0,-1.9367671508153956,-1.7365685903913064,0.26120109484587717,0.30008256597398886,0.8704307562756514,-0.200198560424089
ENSGALG00010017688,SPDYA,SPDYA,2,0,0,0.9906489780245842,-0.8435890528437835,1.987078651929768,0.5572555352955324,3.565830262907931,1.834238030868368
ENSGALG00010014190,HACD4,HACD4,9,0,0,1.6089871272168796,-0.3987377538533296,3.0503760886987563,0.7585216405619687,4.021475361518774,2.0077248810702093
ENSGALG00010027721,SUSD3,SUSD3,9,0,0,-2.701619430006593,-1.5021987590769343,0.1537204031205385,0.3530149631236901,0.4354501060247626,-1.1994206709296586
ENSGALG00010017550,TM2D2,TM2D2,8,0,0,-0.15698890671319,-2.460966751575098,0.8968950561131439,0.1816248168831598,4.938174592573003,2.303977844861908
ENSGALG00010012034,ARHGEF9,ARHGEF9,X,1,0,-0.5834016683639156,-1.5020434170558672,0.6673883146654069,0.35305297601534835,1.8903347656143066,0.9186417486919517
ENSGALG00010003877,CLVS1,CLVS1,8,0,0,-0.3650330275838698,-1.1250206355503958,0.7764510995206901,0.4584954634776871,1.6934760785446168,0.759987607966526
ENSGALG00010010007,CTIF,CTIF,18,0,0,-2.8452801207713616,-2.6310922688256424,0.13915068147408657,0.1614218445821167,0.8620312934368645,-0.21418785194571943
ENSGALG00010009020,ARHGAP35,ARHGAP35,19,0,0,-0.7973172388579499,-2.574594910943885,0.5754182011901766,0.16786869146568134,3.427787493701967,1.777277672085935
ENSGALG00010003759,PRDM14,PRDM14,8,0,0,-1.7637248690017238,-2.148553532056738,0.29448685253490803,0.22553863078481753,1.3057047101428614,0.3848286630550141
ENSGALG00010019209,VCPKMT,VCPKMT,14,0,0,0.0407947334033504,-2.4832625807336126,1.028680336880998,0.17883951198043568,5.7519746363070565,2.524057314136963
ENSGALG00010004950,SLIRP,SLIRP,14,0,0,0.5679134183446113,-1.1705158325438652,1.48237804394887,0.4442624670821903,3.3367168144650496,1.7384292508884764
ENSGALG00010017604,GATM,GATM,15,0,0,0.1811852997605196,-0.0111295788845443,1.1338150306366186,0.9923152436682378,1.1425955994037804,0.19231487864506377
ENSGALG00010015065,F11,F11,4,0,0,-0.230603950236091,-0.3657221813914034,0.8522780309907328,0.7760802890350819,1.0981828079287896,0.13511823115531224
ENSGALG00010008301,FAM91A1,FAM91A1,8,0,0,0.4162955377025579,-0.7073822838001187,1.3344965147920196,0.6124303633024905,2.17901755816912,1.1236778215026766
ENSGALG00010021543,PLEKHD1,PLEKHD1,14,0,0,-2.4274839309162517,-2.586445921144046,0.1858893559840788,0.16649538329371089,1.116483546310443,0.1589619902277944
ENSGALG00010022072,SMTN,SMTN,22,0,0,-3.1096676905605296,-3.176666326017228,0.11585018952071827,0.11059313001072443,1.0475351363098597,0.06699863545669811
ENSGALG00010028510,CILP2,CILP2,19,0,0,-2.689125121144018,-2.529340364855789,0.15505746390549882,0.17321786481734672,0.8951586146671562,-0.15978475628822916
ENSGALG00010009780,MFSD2B,MFSD2B,2,0,0,-1.719367117270572,-0.348374067092169,0.30368191133058103,0.7854688311154011,0.3866250311923123,-1.370993050178403
ENSGALG00010028466,MAMDC4,MAMDC4,9,0,0,-3.17122206183047,-2.4982785344243355,0.11101126114185182,0.17698775627479135,0.6272256537875741,-0.6729435274061343
ENSGALG00010017779,SNAPC1,SNAPC1,14,0,0,0.4873264480636567,-1.0047803450463375,1.4018446177661192,0.4983460004173024,2.8129946193854267,1.4921067931099943
ENSGALG00010024274,ACSBG1,ACSBG1,15,0,0,-1.4672910528364564,-0.3974109116452899,0.361660751780125,0.7592195714836124,0.476358573150839,-1.0698801411911665
ENSGALG00010015024,CRACD,CRACD,4,0,0,-3.114660834575353,-1.9200060722976853,0.11544992695425862,0.26425339789650437,0.4368909837044931,-1.194654762277668
ENSGALG00010016762,EML6,EML6,2,0,0,-0.1006366218968182,-0.0427480450837561,0.9326213604022282,0.9708039979620693,0.9606690561225594,-0.0578885768130623
ENSGALG00010014758,FXN,FXN,9,0,0,-1.004297079626733,-0.7143173260937846,0.49851296136410456,0.6094934719570415,0.8179135368971447,-0.2899797535329486
ENSGALG00010009013,LIPG,LIPG,18,0,0,-1.0322011873863737,-1.3635204538364012,0.4889635447951335,0.3886327929384693,1.258163370872692,0.3313192664500275
ENSGALG00010018535,FAM174B,FAM174B,15,0,0,-2.199265117683769,-1.6488626804030944,0.21774852967491243,0.31889144942157455,0.6828296276675918,-0.5504024372806747
ENSGALG00010007997,TMEM192,TMEM192,4,0,0,-0.3142591027108423,-0.4517050131191724,0.8042639151362028,0.7311782124319832,1.099956072899284,0.13744591040832999
ENSGALG00010008238,NTAQ1,NTAQ1,8,0,0,0.3250301974579006,-0.8028723735935878,1.252690658772161,0.5732067987209554,2.1854078869395743,1.1279025710514885
ENSGALG00010028877,FAM163B,FAM163B,9,0,0,-3.0906026692659445,-2.829181291547145,0.11739129454402504,0.14071214002585458,0.8342655759656236,-0.2614213777187996
ENSGALG00010027107,KIF21B,KIF21B,1,0,0,-2.47330445857172,-2.605746909877538,0.18007821186099807,0.16428277077959993,1.0961478857852303,0.13244245130581825
ENSGALG00010024119,AMMECR1L,AMMECR1L,2,0,0,-1.1609367156644392,-1.5922642655987254,0.4472220680175059,0.3316505295142931,1.3484738549112796,0.431327549934286
ENSGALG00010009548,PIK3C3,PIK3C3,18,0,0,0.7682152574931553,-0.3281145969923563,1.703161516966938,0.7965768196188363,2.1381007769996425,1.0963298544855116
ENSGALG00010016452,GLCE,GLCE,15,0,0,0.5656058840694449,-1.5912702916385355,1.4800089334177058,0.3318791055938977,4.459482108008064,2.1568761757079806
ENSGALG00010005235,ZDHHC22,ZDHHC22,14,0,0,-1.893807798505984,-1.781924759953038,0.2690958788168371,0.29079517566550755,0.9253794468941587,-0.11188303855294593
ENSGALG00010023255,SNX22,SNX22,15,0,0,-3.1065326964247597,-3.2186787343918293,0.11610220713238803,0.10741901223820477,1.080834804875398,0.11214603796706966
ENSGALG00010006132,MIPEP,MIPEP,13,0,0,0.3240812023106034,-0.6020895944265698,1.2518669181916504,0.6587990617755192,1.9002257149816868,0.9261707967371733
ENSGALG00010022280,PDZD8,PDZD8,10,0,0,-0.6176916976913986,-1.0208690003926064,0.6517128301009998,0.4928194154308561,1.3224171160773532,0.4031773027012079
ENSGALG00010008096,CPSF1,CPSF1,8,0,0,-2.279862446083575,-3.226675555789458,0.20591738659669856,0.10682523858053915,1.9276098919400073,0.9468131097058832
ENSGALG00010014570,KIF27,KIF27,9,0,0,0.2039947611110673,-1.188150215422906,1.15188345948306,0.43886520116796945,2.6246862508522133,1.3921449765339735
ENSGALG00010023666,C15orf39,C15orf39,15,0,0,-2.8009719762701053,-2.5869387111484903,0.1434905889477032,0.16643852217805166,0.8621236662639953,-0.214033265121615
ENSGALG00010005368,CCDC3,CCDC3,10,0,0,-2.249156099040448,-1.9087840222425656,0.21034710986481295,0.26631691667143315,0.7898375833343226,-0.34037207679788256
ENSGALG00010004880,STAP1,STAP1,4,0,0,-0.0112707908214026,-1.071558084460991,0.992218119954677,0.4758048608275704,2.0853467495664204,1.0602872936395884
